,Strong1,Strong2,Strong_alone,Weak,Weakest,Domain,Subdomain,median_alpha,n,median_ntail,median_meandeg
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_36d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7350000000000008,935,925.0,2.7223167061161275
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_36d_4_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8050000000000006,1188,1170.0,2.5225431397306397
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_57d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7500000000000009,1425,1419.0,2.6476656609677058
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_57d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8100000000000007,830,829.0,2.4668296373901404
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_57d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7500000000000009,728,721.0,2.667232277526395
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_57d_4_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7700000000000009,935,925.0,2.616405131352094
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_78d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7550000000000008,1213,1207.0,2.6363205160854548
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_78d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7500000000000009,1233,1228.0,2.7101227553269025
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_78d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8050000000000006,736,727.5,2.5238952802805832
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_78d_4_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7250000000000005,1091,1083.0,2.8523564896723723
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_99d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7200000000000006,1853,1851.0,2.7736379431772313
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_99d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7300000000000006,973,970.0,2.7422815182630083
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_99d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8200000000000007,940,934.5,2.4773022925589174
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_L_I+4xR_U_N_99d_4_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7200000000000006,887,882.0,2.840195192435008
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_15d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7900000000000007,921,916.0,2.5535397381026446
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_18d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8400000000000007,1032,1032.0,2.4263565891472867
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_18d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8100000000000007,987,984.0,2.4969651338966194
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_18d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7950000000000008,1101,1097.0,2.5396740715626565
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_21d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8400000000000007,1053,1053.0,2.4349477682811016
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_21d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8100000000000007,1040,1037.0,2.4947087486981103
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_22d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7900000000000007,1221,1218.0,2.5591227591227588
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_25d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8300000000000007,1103,1103.0,2.4623753399818678
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_25d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7800000000000007,1163,1162.0,2.570569149404959
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_25d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7700000000000009,1308,1307.0,2.6159152535229078
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_28d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8200000000000007,1138,1138.0,2.4727592267135323
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_28d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7800000000000007,1212,1212.0,2.5808580858085808
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_30d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7800000000000007,1212,1212.0,2.5808580858085808
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_30d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7600000000000009,1352,1351.0,2.6491496822266054
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_32d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8100000000000007,1183,1183.0,2.5122569737954352
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_33d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7600000000000009,1384,1384.0,2.6748554913294798
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_5xI_U_N_35d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8100000000000007,1209,1209.0,2.5260545905707197
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_15d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8400000000000007,538,538.0,2.4386617100371746
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_18d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8600000000000008,693,693.0,2.3896103896103895
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_18d_4_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7850000000000006,589,584.0,2.5668956781055092
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_21d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8800000000000008,801,801.0,2.3345817727840199
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_21d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8700000000000008,451,451.0,2.3725055432372506
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_21d_4_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7800000000000007,641,640.0,2.5859413719271775
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_21d_5_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8050000000000006,420,414.0,2.4978991596638656
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_22d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.9200000000000008,551,551.0,2.2613430127041743
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_25d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.9000000000000008,979,979.0,2.3064351378958121
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_25d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8600000000000008,529,529.0,2.3931947069943291
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_25d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.9100000000000008,572,572.0,2.2727272727272729
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_25d_4_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7800000000000007,756,756.0,2.5978835978835977
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_25d_5_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8100000000000007,536,532.0,2.4925655811849845
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_27d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.9100000000000008,1109,1109.0,2.2759242560865647
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_28d_4_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8000000000000007,940,940.0,2.5382978723404257
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_28d_5_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8150000000000008,593,592.0,2.4780447579345037
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_29d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8600000000000008,630,630.0,2.3904761904761904
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_29d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.9100000000000008,576,576.0,2.2777777777777777
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_30d_4_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8100000000000007,1047,1047.0,2.5157593123209168
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_31d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.9100000000000008,1191,1191.0,2.2686817800167924
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_32d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8500000000000008,681,681.0,2.3994126284875184
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_32d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.9200000000000008,636,636.0,2.2547169811320753
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_32d_5_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8250000000000006,694,693.0,2.4545484832836371
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_33d_4_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8100000000000007,1125,1125.0,2.5048888888888889
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_35d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.9200000000000008,1348,1348.0,2.2537091988130564
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_35d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.9300000000000008,760,760.0,2.2421052631578946
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_35d_5_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8300000000000007,856,856.0,2.4462616822429908
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_36d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8700000000000008,770,770.0,2.3688311688311687
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_38d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.9200000000000008,1424,1424.0,2.25
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_39d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8600000000000008,822,822.0,2.386861313868613
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_39d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.9300000000000008,864,864.0,2.2337962962962963
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_42d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.9300000000000008,1574,1574.0,2.2376111817026683
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_42d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8600000000000008,859,859.0,2.3934807916181606
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_42d_5_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8300000000000007,1109,1109.0,2.4562669071235348
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_45d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.9300000000000008,1661,1661.0,2.2347983142685131
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_46d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8600000000000008,930,930.0,2.3913978494623658
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+4R_U_N_50d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8600000000000008,966,966.0,2.3933747412008279
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_18d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.6800000000000006,507,507.0,2.9783037475345169
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_18d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7700000000000009,431,431.0,2.7192575406032482
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_18d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.6800000000000006,952,952.0,3.0672268907563027
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_25d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.6900000000000006,658,658.0,2.9452887537993919
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_25d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7800000000000007,570,570.0,2.687719298245614
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_25d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.6900000000000006,1212,1212.0,3.0264026402640263
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_25d_4_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7600000000000009,814,814.0,2.7149877149877151
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_31d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7000000000000006,634,634.0,2.9022082018927446
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_31d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8300000000000007,687,687.0,2.5211062590975253
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_31d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.6800000000000006,1531,1531.0,3.0202482037883738
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_31d_4_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7700000000000009,723,723.0,2.7026279391424621
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_39d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7200000000000006,630,630.0,2.8349206349206351
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_39d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8400000000000007,765,765.0,2.4993464052287582
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_39d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.6900000000000006,1738,1738.0,3.0115074798619101
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I+R_U_N_39d_4_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7900000000000007,681,681.0,2.6372980910425845
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_18d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8400000000000007,1186,1182.0,2.4763253807150201
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_18d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7800000000000007,1325,1325.0,2.6505660377358491
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_18d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8700000000000008,985,985.0,2.4243654822335023
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_22d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8200000000000007,1404,1404.0,2.5455840455840457
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_22d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7600000000000009,1566,1566.0,2.7330779054916987
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_22d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8500000000000008,1179,1178.0,2.4558584345271939
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_26d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8100000000000007,1467,1467.0,2.5603271983640083
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_26d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7600000000000009,1697,1697.0,2.7236299351797291
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_26d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8500000000000008,1233,1232.0,2.4667217455526762
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_38d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7900000000000007,1720,1720.0,2.6220930232558142
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_38d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7700000000000009,1653,1653.0,2.7126436781609193
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_38d_3_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.8100000000000007,1644,1644.0,2.5790754257907542
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_48d_1_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7700000000000009,1817,1817.0,2.6912493120528342
/Volumes/Durodon/gmls/Biological/Tissue/n4/Fungal_growth_networks_Pv_M_I_Fc_Hf_48d_2_Biological_Tissue_n4.gml,False,False,False,False,False,Biological,Tissue,1.7900000000000007,1553,1552.0,2.6411089287471308
