,Domain,Subdomain,num_edges,Graph_order,Weighted,Directed,Bipartite,Multigraph,Multiplex,Component,fp_gml,n,alpha,xmin,ntail,Lpl,ppl,dexp,dln,dstrexp,dplwc
C_elegans_interactomes_2009_LCI_lit_Biological_Protein_interactions_n3.gmldistribution.txt,Biological,Protein_interactions,438.0,3.0,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/C_elegans_interactomes_2009_LCI_lit_Biological_Protein_interactions_n3.gml,431.0,2.3,1.0,431.0,-523.389202528,0.026,0.0,0.0,0.0,-1.0
Ito_core_yeast_interactome_2001_Ito-core_Biological_Protein_interactions_n3.gmldistribution.txt,Biological,Protein_interactions,843.0,3.0,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/Ito_core_yeast_interactome_2001_Ito-core_Biological_Protein_interactions_n3.gml,813.0,3.05,4.0,98.0,-201.096491354,0.247,1.0,0.0,1.0,0.0
Binary_interactomes_various_species_2012_C_elegans_nematode_binary_hq_Biological_Protein_interactions_n4.gml_largestcompdistribution.txt,Biological,Protein_interactions,11428.0,4.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_C_elegans_nematode_binary_hq_Biological_Protein_interactions_n4.gml,4309.0,3.36,44.0,71.0,-306.558986185,0.348,0.0,0.0,0.0,0.0
Binary_interactomes_various_species_2012_C_elegans_nematode_binary_ht_Biological_Protein_interactions_n4.gml_largestcompdistribution.txt,Biological,Protein_interactions,11365.0,4.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_C_elegans_nematode_binary_ht_Biological_Protein_interactions_n4.gml,4290.0,2.27,8.0,706.0,-2517.46058003,0.0,1.0,-1.0,-1.0,-1.0
Binary_interactomes_various_species_2012_D_melanogaster_fly_binary_hq_Biological_Protein_interactions_n4.gml_largestcompdistribution.txt,Biological,Protein_interactions,25876.0,4.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_D_melanogaster_fly_binary_hq_Biological_Protein_interactions_n4.gml,7388.0,4.11,41.0,169.0,-656.856973932,0.462,0.0,0.0,0.0,0.0
Binary_interactomes_various_species_2012_D_melanogaster_fly_binary_ht_Biological_Protein_interactions_n4.gml_largestcompdistribution.txt,Biological,Protein_interactions,25705.0,4.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_D_melanogaster_fly_binary_ht_Biological_Protein_interactions_n4.gml,7363.0,4.12,41.0,168.0,-652.235712274,0.578,0.0,0.0,0.0,0.0
Binary_interactomes_various_species_2012_D_melanogaster_fly_cocomp_hq_Biological_Protein_interactions_n4.gmldistribution.txt,Biological,Protein_interactions,441.0,4.0,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_D_melanogaster_fly_cocomp_hq_Biological_Protein_interactions_n4.gml,435.0,2.18,1.0,435.0,-594.794014785,0.0,0.0,-1.0,-1.0,-1.0
Binary_interactomes_various_species_2012_M_musculus_mouse_binary_hq_Biological_Protein_interactions_n4.gmldistribution.txt,Biological,Protein_interactions,2313.0,4.0,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_M_musculus_mouse_binary_hq_Biological_Protein_interactions_n4.gml,1626.0,2.51,2.0,1042.0,-1823.55117827,0.005,1.0,-1.0,1.0,-1.0
Binary_interactomes_various_species_2012_M_musculus_mouse_binary_ht_Biological_Protein_interactions_n4.gmldistribution.txt,Biological,Protein_interactions,1219.0,4.0,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_M_musculus_mouse_binary_ht_Biological_Protein_interactions_n4.gml,737.0,2.5,4.0,190.0,-480.906644218,0.07,0.0,0.0,1.0,-1.0
Binary_interactomes_various_species_2012_M_musculus_mouse_binary_lc_Biological_Protein_interactions_n4.gml_largestcompdistribution.txt,Biological,Protein_interactions,145.0,4.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_M_musculus_mouse_binary_lc_Biological_Protein_interactions_n4.gml,81.0,2.99,3.0,53.0,-94.5414804915,0.743,0.0,0.0,1.0,0.0
Binary_interactomes_various_species_2012_M_musculus_mouse_cocomp_hq_Biological_Protein_interactions_n4.gml_largestcompdistribution.txt,Biological,Protein_interactions,1366.0,4.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_M_musculus_mouse_cocomp_hq_Biological_Protein_interactions_n4.gml,890.0,2.65,4.0,190.0,-451.740014414,0.878,1.0,0.0,1.0,0.0
Binary_interactomes_various_species_2012_S_cerevisiae_S288C_budding_yeast_binary_hq_Biological_Protein_interactions_n4.gml_largestcompdistribution.txt,Biological,Protein_interactions,21569.0,4.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_S_cerevisiae_S288C_budding_yeast_binary_hq_Biological_Protein_interactions_n4.gml,5174.0,2.27,8.0,1440.0,-5138.05582,0.0,2.0,-1.0,2.0,-1.0
Binary_interactomes_various_species_2012_S_cerevisiae_S288C_budding_yeast_binary_ht_Biological_Protein_interactions_n4.gml_largestcompdistribution.txt,Biological,Protein_interactions,19479.0,4.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_S_cerevisiae_S288C_budding_yeast_binary_ht_Biological_Protein_interactions_n4.gml,5023.0,2.16,7.0,1379.0,-4946.82869522,0.0,1.0,-1.0,1.0,-1.0
Binary_interactomes_various_species_2012_S_cerevisiae_S288C_budding_yeast_binary_lc_Biological_Protein_interactions_n4.gml_largestcompdistribution.txt,Biological,Protein_interactions,2942.0,4.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_S_cerevisiae_S288C_budding_yeast_binary_lc_Biological_Protein_interactions_n4.gml,1533.0,3.9,8.0,170.0,-391.760083218,0.773,1.0,0.0,0.0,0.0
Binary_interactomes_various_species_2012_S_cerevisiae_S288C_budding_yeast_cocomp_hq_Biological_Protein_interactions_n4.gml_largestcompdistribution.txt,Biological,Protein_interactions,16303.0,4.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_S_cerevisiae_S288C_budding_yeast_cocomp_hq_Biological_Protein_interactions_n4.gml,3320.0,3.11,25.0,282.0,-1107.7073424,0.227,1.0,0.0,1.0,0.0
C_elegans_interactomes_2009_Integrated_Network_Biological_Protein_interactions_n4.gmldistribution.txt,Biological,Protein_interactions,178151.0,4.0,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/C_elegans_interactomes_2009_Integrated_Network_Biological_Protein_interactions_n4.gml,6176.0,1.51,7.0,3233.0,-17720.6717188,0.0,1.0,-1.0,-1.0,-1.0
C_elegans_interactomes_2009_Interolog_Biological_Protein_interactions_n4.gmldistribution.txt,Biological,Protein_interactions,14322.0,4.0,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/C_elegans_interactomes_2009_Interolog_Biological_Protein_interactions_n4.gml,2724.0,1.81,3.0,1814.0,-6112.85628025,0.0,1.0,-1.0,-1.0,-1.0
C_elegans_interactomes_2009_WI-2004_Biological_Protein_interactions_n4.gml_largestcompdistribution.txt,Biological,Protein_interactions,1639.0,4.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/C_elegans_interactomes_2009_WI-2004_Biological_Protein_interactions_n4.gml,1084.0,2.43,3.0,337.0,-773.331376068,0.077,1.0,0.0,1.0,0.0
C_elegans_interactomes_2009_WI-2007_Biological_Protein_interactions_n4.gml_largestcompdistribution.txt,Biological,Protein_interactions,1554.0,4.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/C_elegans_interactomes_2009_WI-2007_Biological_Protein_interactions_n4.gml,1108.0,2.45,4.0,199.0,-515.981699024,0.399,1.0,0.0,1.0,0.0
C_elegans_interactomes_2009_WI8_Biological_Protein_interactions_n4.gml_largestcompdistribution.txt,Biological,Protein_interactions,3659.0,4.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/C_elegans_interactomes_2009_WI8_Biological_Protein_interactions_n4.gml,2214.0,2.62,7.0,231.0,-696.980753843,0.806,1.0,0.0,1.0,0.0
Collins_yeast_interactome_2007_Combined-AP_MS_Biological_Protein_interactions_n4.gmldistribution.txt,Biological,Protein_interactions,9070.0,4.0,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Collins_yeast_interactome_2007_Combined-AP_MS_Biological_Protein_interactions_n4.gml,1622.0,2.86,20.0,313.0,-1217.1434892,0.01,0.0,-1.0,-1.0,-1.0
Reguly_yeast_interactome_2006_LC-multiple_Biological_Protein_interactions_n4.gmldistribution.txt,Biological,Protein_interactions,2925.0,4.0,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Reguly_yeast_interactome_2006_LC-multiple_Biological_Protein_interactions_n4.gml,1536.0,3.52,9.0,154.0,-403.118995136,0.233,0.0,0.0,0.0,-1.0
Yu_yeast_interactomes_2008_CCSB-YI1_Biological_Protein_interactions_n4.gmldistribution.txt,Biological,Protein_interactions,1809.0,4.0,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Yu_yeast_interactomes_2008_CCSB-YI1_Biological_Protein_interactions_n4.gml,1278.0,2.63,4.0,253.0,-608.330753018,0.495,1.0,0.0,1.0,0.0
Yu_yeast_interactomes_2008_Y2H-union_Biological_Protein_interactions_n4.gmldistribution.txt,Biological,Protein_interactions,2930.0,4.0,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Yu_yeast_interactomes_2008_Y2H-union_Biological_Protein_interactions_n4.gml,2018.0,2.89,7.0,167.0,-462.446333008,0.655,1.0,0.0,0.0,0.0
Binary_interactomes_various_species_2012_H_sapiens_human_binary_hq_Biological_Protein_interactions_n5.gmldistribution.txt,Biological,Protein_interactions,49740.0,5.0,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n5/Binary_interactomes_various_species_2012_H_sapiens_human_binary_hq_Biological_Protein_interactions_n5.gml,,2.51,20.0,1104.0,-4656.1842703,0.001,1.0,-1.0,0.0,-1.0
Binary_interactomes_various_species_2012_H_sapiens_human_binary_ht_Biological_Protein_interactions_n5.gml_largestcompdistribution.txt,Biological,Protein_interactions,42863.0,5.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n5/Binary_interactomes_various_species_2012_H_sapiens_human_binary_ht_Biological_Protein_interactions_n5.gml,,2.52,23.0,803.0,-3492.70233051,0.011,1.0,-1.0,-1.0,-1.0
Binary_interactomes_various_species_2012_H_sapiens_human_binary_lc_Biological_Protein_interactions_n5.gmldistribution.txt,Biological,Protein_interactions,8719.0,5.0,0,0,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Protein_interactions/n5/Binary_interactomes_various_species_2012_H_sapiens_human_binary_lc_Biological_Protein_interactions_n5.gml,,3.11,8.0,445.0,-1222.3083423,0.907,1.0,0.0,2.0,0.0
Binary_interactomes_various_species_2012_H_sapiens_human_cocomp_hq_Biological_Protein_interactions_n5.gml_largestcompdistribution.txt,Biological,Protein_interactions,22094.0,5.0,0,0,0,0,0,largest,/Volumes/Durodon/gmls/Biological/Protein_interactions/n5/Binary_interactomes_various_species_2012_H_sapiens_human_cocomp_hq_Biological_Protein_interactions_n5.gml,,2.89,21.0,349.0,-1364.92115012,0.036,2.0,0.0,0.0,0.0
Fungal_growth_networks_Pp_M_Tokyo_U_N_26h_11_Biological_Tissue_n3.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,465.0,3.0,0,0,0,simplified,sub_conductance,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pp_M_Tokyo_U_N_26h_11_Biological_Tissue_n3.gml,305,1.65,1.0,305.0,-769.797350022,0.0,2.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pp_M_Tokyo_U_N_26h_4_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,399.0,3.0,0,0,0,simplified,sub_pathscore,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pp_M_Tokyo_U_N_26h_4_Biological_Tissue_n3.gml,251,1.62,1.0,251.0,-661.309323377,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pp_M_Tokyo_U_N_26h_7_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,307.0,3.0,0,0,0,simplified,sub_pathscore,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pp_M_Tokyo_U_N_26h_7_Biological_Tissue_n3.gml,192,1.62,1.0,192.0,-505.541623761,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pp_M_Tokyo_U_N_26h_9_Biological_Tissue_n3.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,311.0,3.0,0,0,0,simplified,sub_conductance,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pp_M_Tokyo_U_N_26h_9_Biological_Tissue_n3.gml,199,1.63,1.0,199.0,-516.638450044,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pp_M_UK_U_N_15h_10_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,437.0,3.0,0,0,0,simplified,sub_pathscore,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pp_M_UK_U_N_15h_10_Biological_Tissue_n3.gml,283,1.64,1.0,283.0,-724.208580083,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pp_M_UK_U_N_15h_11_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,477.0,3.0,0,0,0,simplified,sub_pathscore,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pp_M_UK_U_N_15h_11_Biological_Tissue_n3.gml,305,1.63,1.0,305.0,-789.672618937,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pp_M_UK_U_N_15h_6_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,429.0,3.0,0,0,0,simplified,sub_pathscore,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pp_M_UK_U_N_15h_6_Biological_Tissue_n3.gml,281,1.64,1.0,281.0,-716.775985965,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pp_M_UK_U_N_15h_7_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,474.0,3.0,0,0,0,simplified,sub_pathscore,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pp_M_UK_U_N_15h_7_Biological_Tissue_n3.gml,311,1.64,1.0,311.0,-793.472980324,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pp_M_UK_U_N_15h_9_Biological_Tissue_n3.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,348.0,3.0,0,0,0,simplified,sub_conductance,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pp_M_UK_U_N_15h_9_Biological_Tissue_n3.gml,224,1.64,1.0,224.0,-577.483747817,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_L_I+4xR_Fc_N_208d_3_Biological_Tissue_n3.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,473.0,3.0,0,0,0,simplified,sub_conductance,entire,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_L_I+4xR_Fc_N_208d_3_Biological_Tissue_n3.gml,401,1.87,1.0,401.0,-761.879862542,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_L_I+4xR_U_N_155d_2_Biological_Tissue_n3.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,302.0,3.0,0,0,0,simplified,sub_conductance,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_L_I+4xR_U_N_155d_2_Biological_Tissue_n3.gml,257,1.86,1.0,257.0,-494.974772275,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_L_I+4xR_U_N_155d_3_Biological_Tissue_n3.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,495.0,3.0,0,0,0,simplified,sub_conductance,entire,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_L_I+4xR_U_N_155d_3_Biological_Tissue_n3.gml,425,1.88,1.0,425.0,-799.763984347,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_L_I+4xR_U_N_208d_1_Biological_Tissue_n3.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,166.0,3.0,0,0,0,simplified,sub_conductance,entire,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_L_I+4xR_U_N_208d_1_Biological_Tissue_n3.gml,154,1.97,1.0,154.0,-259.725661047,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_L_I+4xR_U_N_208d_2_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplified_largestcompdistribution.txt,Biological,Tissue,199.0,3.0,0,0,0,simplified,sub_pathscore,largest,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_L_I+4xR_U_N_208d_2_Biological_Tissue_n3.gml,176,1.9,1.0,176.0,-324.076555098,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_L_I+4xR_U_N_208d_3_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplified_largestcompdistribution.txt,Biological,Tissue,134.0,3.0,0,0,0,simplified,sub_pathscore,largest,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_L_I+4xR_U_N_208d_3_Biological_Tissue_n3.gml,116,1.88,1.0,116.0,-216.906248903,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_L_I+4xR_U_N_208d_4_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplified_largestcompdistribution.txt,Biological,Tissue,283.0,3.0,0,0,0,simplified,sub_pathscore,largest,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_L_I+4xR_U_N_208d_4_Biological_Tissue_n3.gml,225,1.81,1.0,225.0,-456.614596649,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I+4R_U_N_15d_2_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,381.0,3.0,0,0,0,simplified,sub_pathscore,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_M_I+4R_U_N_15d_2_Biological_Tissue_n3.gml,318,1.86,1.0,318.0,-613.209078369,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I+4R_U_N_18d_3_Biological_Tissue_n3.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,369.0,3.0,0,0,0,simplified,sub_conductance,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_M_I+4R_U_N_18d_3_Biological_Tissue_n3.gml,339,1.96,1.0,339.0,-579.080375819,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I+4R_U_N_18d_5_Biological_Tissue_n3.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,451.0,3.0,0,0,0,simplified,sub_conductance,entire,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_M_I+4R_U_N_18d_5_Biological_Tissue_n3.gml,375,1.84,1.0,375.0,-737.195265344,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I+4R_U_N_19d_2_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,460.0,3.0,0,0,0,simplified,sub_pathscore,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_M_I+4R_U_N_19d_2_Biological_Tissue_n3.gml,386,1.86,1.0,386.0,-739.688669332,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I+R_U_N_18d_4_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,417.0,3.0,0,0,0,simplified,sub_pathscore,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_M_I+R_U_N_18d_4_Biological_Tissue_n3.gml,346,1.88,1.0,346.0,-649.641699914,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I_U_N_15d_2_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,286.0,3.0,0,0,0,simplified,sub_pathscore,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_M_I_U_N_15d_2_Biological_Tissue_n3.gml,254,1.92,1.0,254.0,-452.944137913,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Pv_M_I_U_N_19d_2_Biological_Tissue_n3.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,499.0,3.0,0,0,0,simplified,sub_conductance,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Pv_M_I_U_N_19d_2_Biological_Tissue_n3.gml,444,1.92,1.0,444.0,-798.611199446,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Rb_M_I_Fc-H_N_16d_1_Biological_Tissue_n3.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,200.0,3.0,0,0,0,simplified,sub_conductance,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Rb_M_I_Fc-H_N_16d_1_Biological_Tissue_n3.gml,158,1.84,1.0,158.0,-309.727137842,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Rb_M_I_Fc-H_N_16d_2_Biological_Tissue_n3.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,163.0,3.0,0,0,0,simplified,sub_conductance,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Rb_M_I_Fc-H_N_16d_2_Biological_Tissue_n3.gml,120,1.82,1.0,120.0,-240.741349002,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Rb_M_I_Fc-H_N_16d_3_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,276.0,3.0,0,0,0,simplified,sub_pathscore,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Rb_M_I_Fc-H_N_16d_3_Biological_Tissue_n3.gml,223,1.88,1.0,223.0,-420.033608087,0.0,2.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Rb_M_I_Fc-H_N_18d_1_Biological_Tissue_n3.gml_multiplexconductance_multigraphsimplifieddistribution.txt,Biological,Tissue,227.0,3.0,0,0,0,simplified,sub_conductance,entire,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Rb_M_I_Fc-H_N_18d_1_Biological_Tissue_n3.gml,186,1.88,1.0,186.0,-348.836556551,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Rb_M_I_Fc-H_N_18d_2_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,177.0,3.0,0,0,0,simplified,sub_pathscore,entire,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Rb_M_I_Fc-H_N_18d_2_Biological_Tissue_n3.gml,142,1.89,1.0,142.0,-264.08901982,0.0,-1.0,-1.0,-1.0,-1.0
Fungal_growth_networks_Rb_M_I_Fc-H_N_18d_3_Biological_Tissue_n3.gml_multiplexpathscore_multigraphsimplifieddistribution.txt,Biological,Tissue,404.0,3.0,0,0,0,simplified,sub_pathscore,connected,/Volumes/Durodon/gmls/Biological/Tissue/n3/Fungal_growth_networks_Rb_M_I_Fc-H_N_18d_3_Biological_Tissue_n3.gml,322,1.84,1.0,322.0,-629.793464584,0.0,-1.0,-1.0,-1.0,-1.0
